username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,data,,,,,
";2015-09-28 21:13;0;1;""@ms_karinaa bata arayuon pati su binagsakan ko kanina sa 2nd stunt haha tean"";;@ms_karinaa;;""648485646567215104"";https://twitter.com/nikkiiimaeee/status/648485646567215104",,,,,,
";2015-09-28 21:11;0;0;""@ nikkiiimaeee kaya sana talaga may mat sa astro kampante na sana ako kung sa BU gagawin.."";;@;;""648485114356207616"";https://twitter.com/nikkiiimaeee/status/648485114356207616",,,,,,
";2015-09-28 21:09;0;1;""Kinakatakot ko lang pag nag stunts tas baka di ako nila masalo jusko crack kaini ang payo ko wew bata pirang stunts ito"";;;;""648484603796127748"";https://twitter.com/nikkiiimaeee/status/648484603796127748",,,,,,
";2015-09-28 20:59;0;0;""@ Alyzza_Klynnne thank you"," mag cheer kayo"";;@;;""648482262267236352"";https://twitter.com/nikkiiimaeee/status/648482262267236352",,,,,
";2015-09-28 20:59;0;0;""@ MaiUrrumai awe sige sige"," see you kung makita kita hihi"";;@;;""648482125348401152"";https://twitter.com/nikkiiimaeee/status/648482125348401152",,,,,
";2015-09-28 20:29;0;0;""@ MaiUrrumai kasali ang Divine?"";;@;;""648474531808448513"";https://twitter.com/nikkiiimaeee/status/648474531808448513",,,,,,
";2015-09-28 20:28;0;0;""@ nikkiiimaeee pero di na siya sa BU sa astro na puta sana may mat sa astro"";;@;;""648474357509918728"";https://twitter.com/nikkiiimaeee/status/648474357509918728",,,,,,
";2015-09-28 20:26;0;1;""Omg sa wednesday na ang pep squad compe. sa gov's cup"";;;;""648473828163629060"";https://twitter.com/nikkiiimaeee/status/648473828163629060",,,,,,
";2015-09-28 20:12;0;1;""Injured wew"";;;;""648470428130742272"";https://twitter.com/nikkiiimaeee/status/648470428130742272",,,,,,
";2015-09-28 20:11;0;0;""jgh"";;;;""648469975682822148"";https://twitter.com/nikkiiimaeee/status/648469975682822148",,,,,,
";2015-09-27 21:18;0;0;""Turtle net"";;;;""648124626954924034"";https://twitter.com/nikkiiimaeee/status/648124626954924034",,,,,,
";2015-09-27 21:07;0;0;""@ ejay_salazar @Raaaaazzels basta man"";;@ @Raaaaazzels;;""648121773309857792"";https://twitter.com/nikkiiimaeee/status/648121773309857792",,,,,,
";2015-09-27 20:57;0;1;""@Raaaaazzels @ ejay_salazar nyan dagit na si chai hahaha hala ka dyan ejay"";;@Raaaaazzels @;;""648119337627201536"";https://twitter.com/nikkiiimaeee/status/648119337627201536",,,,,,
";2015-09-27 20:55;0;1;""@ ejay_salazar @Raaaaazzels pirmi ka kaiyan papaulokun boi hahaha"";;@ @Raaaaazzels;;""648118754807644161"";https://twitter.com/nikkiiimaeee/status/648118754807644161",,,,,,
";2015-09-27 20:52;0;1;""@ ejay_salazar @Raaaaazzels siya nalang chai ang bataon mo"";;@ @Raaaaazzels;;""648117913891696644"";https://twitter.com/nikkiiimaeee/status/648117913891696644",,,,,,
";2015-09-27 20:48;0;0;""@ ejay_salazar @Raaaaazzels yieee bagong love team Hahahaha"";;@ @Raaaaazzels;;""648117034274844672"";https://twitter.com/nikkiiimaeee/status/648117034274844672",,,,,,
";2015-09-27 20:47;1;2;""https://twitter.com/t0xicniall/status/648114703441375232 …"";;;;""648116773380685824"";https://twitter.com/nikkiiimaeee/status/648116773380685824",,,,,,
";2015-09-27 20:38;0;1;""@ t0xicniall @Raaaaazzels ate shai maaan Hahahaha labyow too"";;@ @Raaaaazzels;;""648114572809777153"";https://twitter.com/nikkiiimaeee/status/648114572809777153",,,,,,
";2015-09-27 20:37;0;1;""@ t0xicniall @Raaaaazzels ""gari"" man sana"";;@ @Raaaaazzels;;""648114166629199876"";https://twitter.com/nikkiiimaeee/status/648114166629199876",,,,,,
";2015-09-27 20:36;0;1;""@ t0xicniall @Raaaaazzels"";;@ @Raaaaazzels;;""648113960948920320"";https://twitter.com/nikkiiimaeee/status/648113960948920320",,,,,,
";2015-09-27 20:35;1;1;""https://twitter.com/Raaaaazzels/status/648101230212853760 …"";;;;""648113820834009092"";https://twitter.com/nikkiiimaeee/status/648113820834009092",,,,,,
";2015-09-27 19:32;0;1;""jgh"";;;;""648097854230171648"";https://twitter.com/nikkiiimaeee/status/648097854230171648",,,,,,
";2015-09-27 08:50;0;0;""General rehearsal (@Pacific Mall in Legaspi City"," Albay) https://www.swarmapp.com/c/9RdEjgJ90ra"";;@Pacific;;""647936278370066433"";https://twitter.com/nikkiiimaeee/status/647936278370066433",,,,,
";2015-09-27 07:11;0;2;""Lanugon na ang lawas ko hays wara na talagang pahingalo"";;;;""647911389118382081"";https://twitter.com/nikkiiimaeee/status/647911389118382081",,,,,,
";2015-09-27 07:02;0;2;""Morning"";;;;""647909258990743553"";https://twitter.com/nikkiiimaeee/status/647909258990743553",,,,,,
";2015-09-26 23:29;0;1;""Nightyyy"";;;;""647795191135383552"";https://twitter.com/nikkiiimaeee/status/647795191135383552",,,,,,
";2015-09-26 23:29;0;0;""Maaga nanaman bukas fak wara nang pahingalo"";;;;""647795026282475521"";https://twitter.com/nikkiiimaeee/status/647795026282475521",,,,,,
";2015-09-26 23:28;0;1;""I M S O T I R E D"";;;;""647794835995291648"";https://twitter.com/nikkiiimaeee/status/647794835995291648",,,,,,
";2015-09-26 22:42;0;0;""jgh"";;;;""647783200723349505"";https://twitter.com/nikkiiimaeee/status/647783200723349505",,,,,,
";2015-09-26 07:32;0;2;""Headache wew"";;;;""647554411590356992"";https://twitter.com/nikkiiimaeee/status/647554411590356992",,,,,,
";2015-09-26 07:32;0;2;""Kulang nanaman ako sa tulog"";;;;""647554302957912064"";https://twitter.com/nikkiiimaeee/status/647554302957912064",,,,,,
";2015-09-26 00:18;0;2;""Yung sinend niya sakin na video na naga beatbox siya shet"";;;;""647445111144484868"";https://twitter.com/nikkiiimaeee/status/647445111144484868",,,,,,
";2015-09-26 00:06;0;1;""same herehttps://twitter.com/axxxyle/status/647441314531799040 …"";;;;""647441953194291200"";https://twitter.com/nikkiiimaeee/status/647441953194291200",,,,,,
";2015-09-26 00:05;0;1;""Pakailing ko naman saimo kanina @ Xenabatalla hahaha https://twitter.com/Raaaaazzels/status/647439106679541760 …"";;@;;""647441768170979328"";https://twitter.com/nikkiiimaeee/status/647441768170979328",,,,,,
";2015-09-25 23:51;0;0;""https://twitter.com/Raaaaazzels/status/647437915102969856 …"";;;;""647438398089658368"";https://twitter.com/nikkiiimaeee/status/647438398089658368",,,,,,
";2015-09-25 23:47;0;0;""Happy day & night"";;;;""647437387958628357"";https://twitter.com/nikkiiimaeee/status/647437387958628357",,,,,,
";2015-09-25 23:29;0;0;""jgh"";;;;""647432626156900356"";https://twitter.com/nikkiiimaeee/status/647432626156900356",,,,,,
";2015-09-24 21:03;0;2;""Sweet mo naman Goodnighttt @ benjyys"";;@;;""647033528555737089"";https://twitter.com/nikkiiimaeee/status/647033528555737089",,,,,,
";2015-09-24 20:19;0;0;""@quimbaangeeel wag mag salita ng patapos haha"";;@quimbaangeeel;;""647022431425527808"";https://twitter.com/nikkiiimaeee/status/647022431425527808",,,,,,
";2015-09-24 20:09;0;1;""https://twitter.com/GirlsBibIe/status/647017754466217984 …"";;;;""647019909893853184"";https://twitter.com/nikkiiimaeee/status/647019909893853184",,,,,,
";2015-09-24 19:55;0;1;""@ benjyys dae man po Hahahaha"";;@;;""647016525560287232"";https://twitter.com/nikkiiimaeee/status/647016525560287232",,,,,,
";2015-09-24 19:52;0;1;""@ benjyys atchan na nganiii hahahaha"";;@;;""647015663593066496"";https://twitter.com/nikkiiimaeee/status/647015663593066496",,,,,,
";2015-09-24 19:51;0;3;""Ba't ba ang hilig pisilin ng mga tao ang cheeks ko?!"";;;;""647015450203713537"";https://twitter.com/nikkiiimaeee/status/647015450203713537",,,,,,
";2015-09-24 19:49;0;1;""@ benjyys hmm. Makaturog hahahahaha"";;@;;""647014948288118784"";https://twitter.com/nikkiiimaeee/status/647014948288118784",,,,,,
";2015-09-24 19:47;0;1;""@ benjyys saaga na sana hahaha katamad mag galaw"";;@;;""647014414202241024"";https://twitter.com/nikkiiimaeee/status/647014414202241024",,,,,,
";2015-09-24 19:42;0;1;""@ benjyys hahaha atchan nang mga before 9"";;@;;""647013285347266560"";https://twitter.com/nikkiiimaeee/status/647013285347266560",,,,,,
";2015-09-24 19:38;0;1;""@ benjyys maya na haha ang aga pa"";;@;;""647012347119144960"";https://twitter.com/nikkiiimaeee/status/647012347119144960",,,,,,
";2015-09-24 19:35;0;4;""Sleepyyy"";;;;""647011388896907264"";https://twitter.com/nikkiiimaeee/status/647011388896907264",,,,,,
";2015-09-24 19:27;1;1;""@ axxxyle tru"";;@;;""647009506551947264"";https://twitter.com/nikkiiimaeee/status/647009506551947264",,,,,,
";2015-09-24 18:48;0;0;""@ nikkiiimaeee pero talaga di ako makamove on dun sa frog na pinahawakan samin"," faaaak i kennat!"";;@;;""646999702710304768"";https://twitter.com/nikkiiimaeee/status/646999702710304768",,,,,
";2015-09-24 18:33;1;0;""Ang saya nung amazing race kanina!!!"";;;;""646995867510026240"";https://twitter.com/nikkiiimaeee/status/646995867510026240",,,,,,
";2015-09-24 06:11;0;1;""Jwu. 6hours of sleep ugh"";;;;""646809027993735168"";https://twitter.com/nikkiiimaeee/status/646809027993735168",,,,,,
";2015-09-23 23:54;0;0;""@deeeeeeeeeeyb utikonun ka kaya talaga hahaha jk. Iyo iyo haha"," goodnight"";;@deeeeeeeeeeyb;;""646714255689912320"";https://twitter.com/nikkiiimaeee/status/646714255689912320",,,,,
";2015-09-23 23:51;0;1;""@deeeeeeeeeeyb isu para utikan mo nanaman ako hahaha oy sa friday ah? 6pm ang tapos ng practice ko sa pep squad"";;@deeeeeeeeeeyb;;""646713504909520896"";https://twitter.com/nikkiiimaeee/status/646713504909520896",,,,,,
";2015-09-23 23:49;0;0;""@deeeeeeeeeeyb tatao ka man?"";;@deeeeeeeeeeyb;;""646712953148870656"";https://twitter.com/nikkiiimaeee/status/646712953148870656",,,,,,
";2015-09-23 23:30;0;0;""Finally in bed"";;;;""646708113102340096"";https://twitter.com/nikkiiimaeee/status/646708113102340096",,,,,,
";2015-09-23 23:24;0;1;""Jgh"";;;;""646706827019751425"";https://twitter.com/nikkiiimaeee/status/646706827019751425",,,,,,
";2015-09-22 22:46;0;1;""I'm so tireeed"";;;;""646334775989436416"";https://twitter.com/nikkiiimaeee/status/646334775989436416",,,,,,
";2015-09-21 20:33;0;0;""@Raaaaazzels okay lang yan hihi"";;@Raaaaazzels;;""645939003129114628"";https://twitter.com/nikkiiimaeee/status/645939003129114628",,,,,,
";2015-09-21 20:32;0;0;""Aweee cutieeee ugh"";;;;""645938649419243520"";https://twitter.com/nikkiiimaeee/status/645938649419243520",,,,,,
";2015-09-21 20:23;0;0;""Oy baby"," mailingan na kita giraray saaga yay @Raaaaazzels"";;@Raaaaazzels;;""645936359241224197"";https://twitter.com/nikkiiimaeee/status/645936359241224197",,,,,
";2015-09-21 19:58;0;1;""@ Xenabatalla"";;@;;""645930049548320768"";https://twitter.com/nikkiiimaeee/status/645930049548320768",,,,,,
";2015-09-21 19:40;1;1;""Think positive!"";;;;""645925609705574400"";https://twitter.com/nikkiiimaeee/status/645925609705574400",,,,,,
";2015-09-21 19:34;0;0;""@ benjyys iyo"," tiwala lang"";;@;;""645924155733356544"";https://twitter.com/nikkiiimaeee/status/645924155733356544",,,,,
";2015-09-21 19:27;0;1;""Cheer up dae na mag para isip ki maski ano"," basta kaya to! @ benjyys"";;@;;""645922361980514305"";https://twitter.com/nikkiiimaeee/status/645922361980514305",,,,,
";2015-09-21 19:09;0;1;""https://twitter.com/jevanyretumban/status/645917610593292288 …"";;;;""645917874993827840"";https://twitter.com/nikkiiimaeee/status/645917874993827840",,,,,,
";2015-09-21 19:08;0;0;""@ ReyanneRianne dm"";;@;;""645917552556707840"";https://twitter.com/nikkiiimaeee/status/645917552556707840",,,,,,
";2015-09-21 19:00;0;0;""Ayoko talagang umuuwi na may iniisip na problema"";;;;""645915601840398336"";https://twitter.com/nikkiiimaeee/status/645915601840398336",,,,,,
";2015-09-20 21:38;0;1;""K"";;;;""645592817264300032"";https://twitter.com/nikkiiimaeee/status/645592817264300032",,,,,,
";2015-09-20 21:18;0;1;""Naano man daw ito hays"";;;;""645587724313825280"";https://twitter.com/nikkiiimaeee/status/645587724313825280",,,,,,
";2015-09-20 21:17;0;0;""Happy birthday po"," ate @ NinaRicaaa"";;@;;""645587642810155008"";https://twitter.com/nikkiiimaeee/status/645587642810155008",,,,,
";2015-09-20 20:39;0;0;""@ nikkiiimaeee ta kaugak mag klase!"";;@;;""645578025447219200"";https://twitter.com/nikkiiimaeee/status/645578025447219200",,,,,,
";2015-09-20 20:22;0;4;""May laog nanaman palan saaga ugh"";;;;""645573660829286400"";https://twitter.com/nikkiiimaeee/status/645573660829286400",,,,,,
";2015-09-20 20:15;1;1;""@RalfiaC congrats! sayang di ako nakapanood hays"";;@RalfiaC;;""645572039785316357"";https://twitter.com/nikkiiimaeee/status/645572039785316357",,,,,,
";2015-09-20 18:51;0;0;""Fresh from bath hehe"";;;;""645550845602299904"";https://twitter.com/nikkiiimaeee/status/645550845602299904",,,,,,
";2015-09-20 17:33;0;0;""Happy birthday"," @ kailesy09 manlilibre yan saaga oh! Hahaha loveyou fifi"";;@;;""645531171577688066"";https://twitter.com/nikkiiimaeee/status/645531171577688066",,,,,
";2015-09-20 14:25;0;0;""@Misfitdude tean tagal pa anyways"," musta?"";;@Misfitdude;;""645483877792788480"";https://twitter.com/nikkiiimaeee/status/645483877792788480",,,,,
";2015-09-20 14:20;0;1;""for sure"," ma-UTI nanaman ako kaini..."";;;;""645482580695867392"";https://twitter.com/nikkiiimaeee/status/645482580695867392",,,,,
";2015-09-20 14:14;0;0;""junkfoods"";;;;""645481107085901824"";https://twitter.com/nikkiiimaeee/status/645481107085901824",,,,,,
";2015-09-20 13:56;0;1;""@Misfitdude show up hahaha"";;@Misfitdude;;""645476648272265216"";https://twitter.com/nikkiiimaeee/status/645476648272265216",,,,,,
";2015-09-20 13:52;0;1;""Pasilag @Misfitdude"";;@Misfitdude;;""645475652884299776"";https://twitter.com/nikkiiimaeee/status/645475652884299776",,,,,,
";2015-09-20 12:47;0;0;""Dae lugod ako makarabas ngunyan tean"";;;;""645459241696825344"";https://twitter.com/nikkiiimaeee/status/645459241696825344",,,,,,
";2015-09-20 12:35;0;0;""Nadagitan baga su tres marias lol"";;;;""645456188012806144"";https://twitter.com/nikkiiimaeee/status/645456188012806144",,,,,,
";2015-09-20 11:02;0;0;""Yaaay mabubuhay na ulit ang sassy https://twitter.com/Raaaaazzels/status/645429221230141440 …"";;;;""645432700128489472"";https://twitter.com/nikkiiimaeee/status/645432700128489472",,,,,,
";2015-09-20 09:08;0;0;""Good morning"";;;;""645404073135489024"";https://twitter.com/nikkiiimaeee/status/645404073135489024",,,,,,
";2015-09-19 23:46;0;2;""Stfu"";;;;""645262640457998336"";https://twitter.com/nikkiiimaeee/status/645262640457998336",,,,,,
";2015-09-19 23:08;0;1;""11:11 @ benjyys"";;@;;""645253125759070208"";https://twitter.com/nikkiiimaeee/status/645253125759070208",,,,,,
";2015-09-19 22:40;0;0;""Ang kulit jusko kagigil hahaha"";;;;""645246136974835712"";https://twitter.com/nikkiiimaeee/status/645246136974835712",,,,,,
";2015-09-19 22:01;0;1;""@Raaaaazzels @ t0xicniall masabay kamo sa 27? Ako"," iyo"";;@Raaaaazzels @;;""645236167378513920"";https://twitter.com/nikkiiimaeee/status/645236167378513920",,,,,
";2015-09-19 21:51;0;3;""New header"";;;;""645233710967578625"";https://twitter.com/nikkiiimaeee/status/645233710967578625",,,,,,
";2015-09-19 21:02;0;1;""@ itshueypacardo omg pak na pak! sexyyy"";;@;;""645221502258798592"";https://twitter.com/nikkiiimaeee/status/645221502258798592",,,,,,
";2015-09-19 20:12;0;2;""09/19/15"";;;;""645208795283505152"";https://twitter.com/nikkiiimaeee/status/645208795283505152",,,,,,
";2015-09-19 20:11;0;2;""@ ReyanneRianne esas haha love you bestie"";;@;;""645208659245445120"";https://twitter.com/nikkiiimaeee/status/645208659245445120",,,,,,
";2015-09-19 18:13;0;0;""Jgh"";;;;""645178912230629376"";https://twitter.com/nikkiiimaeee/status/645178912230629376",,,,,,
";2015-09-19 11:41;0;0;""@ venicelsius pwede ka todayy? Riannee too"";;@;;""645080235788996608"";https://twitter.com/nikkiiimaeee/status/645080235788996608",,,,,,
";2015-09-19 10:56;0;0;""@ racheeelabareta happyy birthdayyyy rianne to and from nikki din may you have a blast!"";;@;;""645069004244062208"";https://twitter.com/nikkiiimaeee/status/645069004244062208",,,,,,
";2015-09-19 08:09;0;1;""@ benjyys no choice"," maniniwala nalang Hahahahahaha"";;@;;""645026906044301312"";https://twitter.com/nikkiiimaeee/status/645026906044301312",,,,,
";2015-09-19 08:02;0;1;""@ benjyys utik mo nanaman noy hahaha"";;@;;""645025057434005504"";https://twitter.com/nikkiiimaeee/status/645025057434005504",,,,,,
";2015-09-19 08:01;0;1;""Parehas man sana kita tamad lul"";;;;""645024953562042368"";https://twitter.com/nikkiiimaeee/status/645024953562042368",,,,,,
";2015-09-19 07:57;0;1;""@ benjyys ata na alion mo yan na katamaran mo! Hahaha bumangon kana dyan at mag breakfast kanaaa"";;@;;""645023812753362945"";https://twitter.com/nikkiiimaeee/status/645023812753362945",,,,,,
";2015-09-19 07:51;0;0;""@ kailesy09 dae man hahaha bigla ko tuloy naalala ko yung kahapon yung umupo ka kay weytz hahahaha"";;@;;""645022427366318080"";https://twitter.com/nikkiiimaeee/status/645022427366318080",,,,,,
";2015-09-19 07:50;0;0;""@ benjyys bumangon kana dyan ta iyo na iyan!"";;@;;""645022021974290432"";https://twitter.com/nikkiiimaeee/status/645022021974290432",,,,,,
";2015-09-19 07:48;0;0;""@ kailesy09 enebe haha para ribok daw kael"";;@;;""645021649234821120"";https://twitter.com/nikkiiimaeee/status/645021649234821120",,,,,,
";2015-09-19 07:44;0;3;""Kulit naman neto ni bnj"";;;;""645020579347628032"";https://twitter.com/nikkiiimaeee/status/645020579347628032",,,,,,
";2015-09-19 07:35;0;1;""@ kailesy09 sa monday nalaaang haha yie"";;@;;""645018446745374721"";https://twitter.com/nikkiiimaeee/status/645018446745374721",,,,,,
";2015-09-19 07:33;2;0;""Idk what to wear haha"";;;;""645017804266041344"";https://twitter.com/nikkiiimaeee/status/645017804266041344",,,,,,
";2015-09-19 07:31;1;0;""@RalfiaC yieee hahaha"";;@RalfiaC;;""645017219512950784"";https://twitter.com/nikkiiimaeee/status/645017219512950784",,,,,,
";2015-09-19 07:28;0;0;""@ kailesy09 esas"," say an? Inlove na palan si manay mo"";;@;;""645016612886581248"";https://twitter.com/nikkiiimaeee/status/645016612886581248",,,,,
";2015-09-18 21:38;0;0;""@quimbaangeeel ulol! Never man akong nanaginip ng gising. Iba man yung nangyare kahapon"";;@quimbaangeeel;;""644868181299851267"";https://twitter.com/nikkiiimaeee/status/644868181299851267",,,,,,
";2015-09-18 21:25;0;1;""@quimbaangeeel ako ba? Nakagreen kasi ako eh hahaha"";;@quimbaangeeel;;""644864701592002560"";https://twitter.com/nikkiiimaeee/status/644864701592002560",,,,,,
";2015-09-18 20:32;0;1;""@ Alyzza_Klynnne @ SumabatAlexis @quimbaangeeel thank you din"";;@ @ @quimbaangeeel;;""644851572124479493"";https://twitter.com/nikkiiimaeee/status/644851572124479493",,,,,,
";2015-09-18 20:30;0;1;""Happy kid"";;;;""644850922233987072"";https://twitter.com/nikkiiimaeee/status/644850922233987072",,,,,,
";2015-09-18 10:27;0;1;""Buttered corn for lunch yaaay"";;;;""644699224563515392"";https://twitter.com/nikkiiimaeee/status/644699224563515392",,,,,,
";2015-09-18 10:17;0;1;""Awe"," thank you https://twitter.com/jaeliaramirez/status/644695514072481792 …"";;;;""644696823844605952"";https://twitter.com/nikkiiimaeee/status/644696823844605952",,,,,
";2015-09-18 09:51;0;0;""Not feeling well . . ."";;;;""644690060332240896"";https://twitter.com/nikkiiimaeee/status/644690060332240896",,,,,,
";2015-09-17 21:31;0;0;""@ Joyatzzz marasapa talaga"";;@;;""644503843095494657"";https://twitter.com/nikkiiimaeee/status/644503843095494657",,,,,,
";2015-09-17 21:28;0;0;""@ Joyatzzz naiirita na nga si tyler saiya ta ang mga gibo-gibo niya"";;@;;""644503160636108800"";https://twitter.com/nikkiiimaeee/status/644503160636108800",,,,,,
";2015-09-17 21:25;0;0;""@ Joyatzzz isus mas grabe su sako boi"," kulang na sana magkua siya ki kama di man lang siya nahiha kay t. mhau and sa mga tao dun kanina"";;@;;""644502494475763712"";https://twitter.com/nikkiiimaeee/status/644502494475763712",,,,,
";2015-09-17 21:21;0;0;""@ Joyatzzz ano ginibo saimo?"";;@;;""644501550878953472"";https://twitter.com/nikkiiimaeee/status/644501550878953472",,,,,,
";2015-09-17 21:19;0;0;""@ Joyatzzz kwento ko nalang pag may time haha"";;@;;""644500974384472064"";https://twitter.com/nikkiiimaeee/status/644500974384472064",,,,,,
";2015-09-17 21:19;0;0;""@ Joyatzzz kauyam talaga sana ngani saaga pag tinapon ako masikadan ko hahaha balos sa mga pang chachansing niya"";;@;;""644500805702193152"";https://twitter.com/nikkiiimaeee/status/644500805702193152",,,,,,
";2015-09-17 21:17;0;0;""@ Joyatzzz ewan"," hangga't ngayon di parin ako pinapansin"";;@;;""644500403267108868"";https://twitter.com/nikkiiimaeee/status/644500403267108868",,,,,
";2015-09-17 21:14;0;0;""@ Joyatzzz andun si tyrone pag naga practice tsaka alam mo man baga na medyo di pa kami okay ni guy bff"";;@;;""644499634455384064"";https://twitter.com/nikkiiimaeee/status/644499634455384064",,,,,,
";2015-09-17 21:10;0;0;""@ Joyatzzz ano pa hahahaha ""boy ansud/boy chansing"" tungunu haha"";;@;;""644498637767098368"";https://twitter.com/nikkiiimaeee/status/644498637767098368",,,,,,
";2015-09-17 21:07;0;0;""@ Joyatzzz iyo sa stunts"," kanina nakapira ito aram na hahaha"";;@;;""644497928770326528"";https://twitter.com/nikkiiimaeee/status/644497928770326528",,,,,
";2015-09-17 21:05;0;0;""@ Joyatzzz puta kung mailing mo lang pag naga practice kami ugh"";;@;;""644497397343588352"";https://twitter.com/nikkiiimaeee/status/644497397343588352",,,,,,
";2015-09-17 21:02;0;0;""@ Joyatzzz classmate mo po na makaurag haha"";;@;;""644496668893646848"";https://twitter.com/nikkiiimaeee/status/644496668893646848",,,,,,
";2015-09-17 20:26;0;0;""@ MaiUrrumai hahaha shh"";;@;;""644487464954916864"";https://twitter.com/nikkiiimaeee/status/644487464954916864",,,,,,
";2015-09-17 20:22;0;0;""@ MaiUrrumai isu dae"";;@;;""644486555411746816"";https://twitter.com/nikkiiimaeee/status/644486555411746816",,,,,,
";2015-09-17 20:18;0;1;""@ MaiUrrumai aw sabi ko nga. Hahahaha"";;@;;""644485543238070272"";https://twitter.com/nikkiiimaeee/status/644485543238070272",,,,,,
";2015-09-17 20:11;0;0;""@ MaiUrrumai sain mo nanaman an naaraman? Hahaha"";;@;;""644483856511340544"";https://twitter.com/nikkiiimaeee/status/644483856511340544",,,,,,
";2015-09-17 20:07;0;0;""@ MaiUrrumai ay? hahaha. Hi mai! Musta na?"";;@;;""644482878273818625"";https://twitter.com/nikkiiimaeee/status/644482878273818625",,,,,,
";2015-09-17 19:51;0;2;""Buti nga di ako nagka'amnesia"";;;;""644478866367471617"";https://twitter.com/nikkiiimaeee/status/644478866367471617",,,,,,
";2015-09-17 18:56;0;0;""@deeeeeeeeeeyb Dm"";;@deeeeeeeeeeyb;;""644464861032747008"";https://twitter.com/nikkiiimaeee/status/644464861032747008",,,,,,
";2015-09-17 18:43;0;0;""@deeeeeeeeeeyb dae mo man kilala deyb"";;@deeeeeeeeeeyb;;""644461570601259008"";https://twitter.com/nikkiiimaeee/status/644461570601259008",,,,,,
";2015-09-17 18:32;0;0;""The best ka talaga sa chansingan na hinayupak ka!"";;;;""644458939296321536"";https://twitter.com/nikkiiimaeee/status/644458939296321536",,,,,,
";2015-09-17 18:15;0;0;""Wala talaga akong maalala sa mga nangyare kanina ..."";;;;""644454622829002753"";https://twitter.com/nikkiiimaeee/status/644454622829002753",,,,,,
";2015-09-17 18:13;1;0;""Headache"";;;;""644454187728699392"";https://twitter.com/nikkiiimaeee/status/644454187728699392",,,,,,
";2015-09-17 12:11;0;1;""Tocino for lunch yay"";;;;""644363133818044416"";https://twitter.com/nikkiiimaeee/status/644363133818044416",,,,,,
";2015-09-16 21:28;0;0;""@ms_karinaa antok na ako pero ayoko pa matulog kasi may kulang huhu"";;@ms_karinaa;;""644140757222162433"";https://twitter.com/nikkiiimaeee/status/644140757222162433",,,,,,
";2015-09-16 21:27;0;1;""Nabbeastmode na lamang ako pta kaya"";;;;""644140596584562688"";https://twitter.com/nikkiiimaeee/status/644140596584562688",,,,,,
";2015-09-16 21:21;0;0;""Gusto ko na magkaturog pero abo ko pa"";;;;""644138920121208832"";https://twitter.com/nikkiiimaeee/status/644138920121208832",,,,,,
";2015-09-16 20:57;1;0;""Buttered corn plsss ugh"";;;;""644133107805777920"";https://twitter.com/nikkiiimaeee/status/644133107805777920",,,,,,
";2015-09-16 20:57;0;1;""@deeeeeeeeeeyb dae ako naga tubod duman sa ""nag adal"" pero duman sa nag pacute iyo hahahaha"";;@deeeeeeeeeeyb;;""644132920060342274"";https://twitter.com/nikkiiimaeee/status/644132920060342274",,,,,,
";2015-09-16 20:53;0;0;""@deeeeeeeeeeyb basta man hahahaha"";;@deeeeeeeeeeyb;;""644131978632040448"";https://twitter.com/nikkiiimaeee/status/644131978632040448",,,,,,
";2015-09-16 20:51;0;0;""@deeeeeeeeeeyb marabason!"";;@deeeeeeeeeeyb;;""644131603707367425"";https://twitter.com/nikkiiimaeee/status/644131603707367425",,,,,,
";2015-09-16 20:51;0;0;""https://twitter.com/John_Areola/status/644131156875571200 …"";;;;""644131550884311040"";https://twitter.com/nikkiiimaeee/status/644131550884311040",,,,,,
";2015-09-16 20:46;0;0;""@ stephavengoza hi hahaha"," musta na kamo ni c?"";;@;;""644130257788768256"";https://twitter.com/nikkiiimaeee/status/644130257788768256",,,,,
";2015-09-16 20:44;0;1;""Hindi ako neto matitigil or makakatulog pag di ko nakuha/nakain yung gusto ko"";;;;""644129828069769216"";https://twitter.com/nikkiiimaeee/status/644129828069769216",,,,,,
";2015-09-16 20:42;0;0;""@ stephavengoza po? Haha"";;@;;""644129310786191360"";https://twitter.com/nikkiiimaeee/status/644129310786191360",,,,,,
";2015-09-16 20:37;0;1;""craving for buttered corn"";;;;""644127962862850048"";https://twitter.com/nikkiiimaeee/status/644127962862850048",,,,,,
";2015-09-16 20:29;0;1;""@ axxxyle get well soon boi"";;@;;""644125831967588352"";https://twitter.com/nikkiiimaeee/status/644125831967588352",,,,,,
";2015-09-16 20:21;0;0;""Aweee Hiii hihi. Wag mo na takpan yung face niyo dyan sa icon mo :3 https://twitter.com/pachuchyy/status/644122554857226240 …"";;;;""644124055096811521"";https://twitter.com/nikkiiimaeee/status/644124055096811521",,,,,,
";2015-09-16 19:41;0;1;""Naga adal man ngaya siya hahaha"";;;;""644113870236180481"";https://twitter.com/nikkiiimaeee/status/644113870236180481",,,,,,
";2015-09-15 20:45;3;0;""cause I love the way you call me"," princess"";;;;""643767546911391744"";https://twitter.com/nikkiiimaeee/status/643767546911391744",,,,,
";2015-09-15 20:20;1;2;""@ stephavengoza @Raaaaazzels hacker ka chai hahahaha"";;@ @Raaaaazzels;;""643761185947447300"";https://twitter.com/nikkiiimaeee/status/643761185947447300",,,,,,
